global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch,primary_solver_batch
141000,0.000593,0.000939,0.003081,0.006115,0.001148,0.000999,0.001000,0.002142,0.001003,0.000659,0.000141
141100,0.000571,0.000972,0.003083,0.006644,0.001139,0.001003,0.001005,0.002136,0.000993,0.000641,0.000138
141200,0.000595,0.000956,0.003082,0.006765,0.001134,0.000998,0.001002,0.002128,0.001002,0.000710,0.000145
141300,0.000590,0.000966,0.003081,0.006576,0.001137,0.001000,0.001002,0.002141,0.001002,0.000708,0.000135
141400,0.000595,0.000949,0.003077,0.006576,0.001127,0.001002,0.000998,0.002127,0.001001,0.000700,0.000133
141500,0.000580,0.000939,0.003079,0.007278,0.001145,0.000999,0.001001,0.002152,0.001002,0.000675,0.000139
141600,0.000535,0.001027,0.003076,0.006643,0.001127,0.001002,0.001001,0.002153,0.001003,0.000631,0.000134
141700,0.000591,0.001025,0.003080,0.006607,0.001148,0.001000,0.000998,0.002150,0.000998,0.000675,0.000133
141800,0.000583,0.000972,0.003081,0.006770,0.001147,0.001003,0.001004,0.002141,0.001001,0.000616,0.000138
141900,0.000585,0.000917,0.003083,0.006455,0.001152,0.000999,0.001001,0.002167,0.001000,0.000735,0.000135
142000,0.000622,0.001017,0.003079,0.007238,0.001145,0.001002,0.001000,0.002136,0.001002,0.000750,0.000134
142100,0.000609,0.000890,0.003079,0.007030,0.001142,0.001002,0.001002,0.002131,0.001003,0.000701,0.000140
142200,0.000589,0.000996,0.003083,0.007086,0.001130,0.001002,0.001002,0.002147,0.001001,0.000652,0.000142
142300,0.000588,0.000987,0.003082,0.006109,0.001146,0.001003,0.001002,0.002143,0.001001,0.000701,0.000136
142400,0.000557,0.000972,0.003080,0.006647,0.001133,0.001001,0.001002,0.002189,0.001009,0.000637,0.000137
142500,0.000633,0.000982,0.003082,0.006914,0.001136,0.001000,0.000999,0.002155,0.001001,0.000632,0.000140
142600,0.000571,0.001000,0.003078,0.006430,0.001141,0.001003,0.001002,0.002175,0.000995,0.000650,0.000134
142700,0.000600,0.000986,0.003081,0.006770,0.001140,0.001002,0.001001,0.002142,0.001004,0.000604,0.000133
142800,0.000584,0.000965,0.003079,0.006910,0.001156,0.001002,0.001002,0.002152,0.000998,0.000706,0.000133
142900,0.001277,0.000972,0.003085,0.006664,0.001158,0.001028,0.001012,0.002134,0.001006,0.000676,0.000135
143000,0.000591,0.000979,0.003099,0.006257,0.001140,0.000998,0.000999,0.002151,0.000999,0.000689,0.000137
143100,0.000552,0.000956,0.003085,0.006290,0.001133,0.001006,0.001007,0.002125,0.001004,0.000642,0.000136
143200,0.000607,0.001017,0.003080,0.007368,0.001133,0.001001,0.001000,0.002137,0.001000,0.000641,0.000137
143300,0.000634,0.000965,0.003079,0.006913,0.001139,0.001004,0.001006,0.002156,0.001005,0.000651,0.000137
143400,0.000571,0.000987,0.003080,0.006776,0.001146,0.001001,0.001000,0.002117,0.000998,0.000666,0.000133
143500,0.000584,0.000960,0.003084,0.006386,0.001135,0.001000,0.001003,0.002160,0.001001,0.000656,0.000137
143600,0.000612,0.001002,0.003081,0.006568,0.001148,0.001005,0.001006,0.002185,0.000999,0.000653,0.000138
143700,0.000574,0.000936,0.003087,0.005828,0.001134,0.001001,0.001000,0.002185,0.001006,0.000658,0.000135
143800,0.000582,0.000993,0.003078,0.005993,0.001137,0.001005,0.001004,0.002137,0.001004,0.000640,0.000135
143900,0.000587,0.000973,0.003080,0.007164,0.001133,0.001001,0.001000,0.002170,0.000999,0.000548,0.000137
144000,0.000591,0.000931,0.003077,0.007355,0.001148,0.001001,0.000999,0.002133,0.001008,0.000638,0.000135
144100,0.000567,0.000961,0.003087,0.006515,0.001145,0.001002,0.001002,0.002129,0.001003,0.000710,0.000138
144200,0.000573,0.000981,0.003079,0.006388,0.001143,0.001000,0.001001,0.002133,0.001005,0.000665,0.000130
144300,0.000583,0.000963,0.003082,0.005969,0.001140,0.001003,0.001003,0.002149,0.001000,0.000615,0.000132
144400,0.000594,0.000942,0.003086,0.006168,0.001137,0.001001,0.001000,0.002123,0.001001,0.000640,0.000128
144500,0.000587,0.001024,0.003078,0.007462,0.001132,0.000995,0.001000,0.002151,0.000999,0.000689,0.000137
144600,0.000555,0.000953,0.003081,0.006898,0.001132,0.001000,0.001000,0.002128,0.001004,0.000623,0.000137
144700,0.000581,0.000978,0.003080,0.007106,0.001133,0.000999,0.001002,0.002141,0.000996,0.000616,0.000135
144800,0.000593,0.000971,0.003085,0.007196,0.001141,0.001004,0.001000,0.002170,0.001000,0.000633,0.000143
144900,0.000621,0.000985,0.003080,0.006955,0.001136,0.001001,0.001000,0.002132,0.001005,0.000594,0.000137
145000,0.000592,0.000953,0.003081,0.006796,0.001134,0.001003,0.001001,0.002114,0.001000,0.000561,0.000139
